"Date","September-27-2024"
"Time","23h23m48s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","102grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.019999e+00,9.389351e-01,-2.365017e-01,-2.499357e-01,-7.068867e+00,-7.236855e+00,9.694675e-01,-1.334181e+02,1.000237e+02,-1.910736e+01,1.228186e-05,
1.049999e+00,9.389112e-01,-2.365176e-01,-2.500102e-01,-7.069496e+00,-7.239058e+00,9.694556e-01,-1.334115e+02,1.000347e+02,-1.910865e+01,1.227822e-05,
1.079999e+00,9.388988e-01,-2.364895e-01,-2.500837e-01,-7.068779e+00,-7.241231e+00,9.694494e-01,-1.333996e+02,1.000289e+02,-1.910694e+01,1.228306e-05,
1.109999e+00,9.388393e-01,-2.367537e-01,-2.500569e-01,-7.076790e+00,-7.240438e+00,9.694197e-01,-1.334347e+02,1.000344e+02,-1.910715e+01,1.228245e-05,
1.139999e+00,9.389094e-01,-2.365228e-01,-2.500122e-01,-7.069660e+00,-7.239116e+00,9.694547e-01,-1.334119e+02,1.000335e+02,-1.910716e+01,1.228241e-05,
1.169999e+00,9.388960e-01,-2.366578e-01,-2.499347e-01,-7.073628e+00,-7.236823e+00,9.694480e-01,-1.334370e+02,1.000275e+02,-1.911049e+01,1.227300e-05,
1.199999e+00,9.388362e-01,-2.367841e-01,-2.500397e-01,-7.077685e+00,-7.239930e+00,9.694181e-01,-1.334403e+02,1.000375e+02,-1.910916e+01,1.227677e-05,
1.229999e+00,9.389658e-01,-2.362999e-01,-2.500112e-01,-7.062857e+00,-7.239087e+00,9.694829e-01,-1.333850e+02,1.000231e+02,-1.911091e+01,1.227181e-05,
1.259999e+00,9.388836e-01,-2.365999e-01,-2.500362e-01,-7.072057e+00,-7.239828e+00,9.694418e-01,-1.334184e+02,1.000288e+02,-1.910716e+01,1.228241e-05,
1.289999e+00,9.389285e-01,-2.365410e-01,-2.499234e-01,-7.070042e+00,-7.236489e+00,9.694642e-01,-1.334242e+02,1.000364e+02,-1.910911e+01,1.227690e-05,
1.319999e+00,9.388633e-01,-2.367050e-01,-2.500131e-01,-7.075220e+00,-7.239142e+00,9.694316e-01,-1.334338e+02,1.000276e+02,-1.910872e+01,1.227801e-05,
1.349999e+00,9.387872e-01,-2.369298e-01,-2.500859e-01,-7.082221e+00,-7.241297e+00,9.693936e-01,-1.334526e+02,1.000373e+02,-1.910769e+01,1.228091e-05,
1.379999e+00,9.389892e-01,-2.362603e-01,-2.499608e-01,-7.061552e+00,-7.237597e+00,9.694946e-01,-1.333860e+02,1.000307e+02,-1.911248e+01,1.226739e-05,
1.409999e+00,9.388935e-01,-2.366002e-01,-2.499988e-01,-7.071996e+00,-7.238720e+00,9.694467e-01,-1.334228e+02,1.000227e+02,-1.911310e+01,1.226564e-05,
1.439999e+00,9.388434e-01,-2.367369e-01,-2.500575e-01,-7.076278e+00,-7.240458e+00,9.694217e-01,-1.334326e+02,1.000420e+02,-1.910914e+01,1.227681e-05,
1.469999e+00,9.389465e-01,-2.364524e-01,-2.499395e-01,-7.067371e+00,-7.236966e+00,9.694732e-01,-1.334117e+02,1.000248e+02,-1.911066e+01,1.227253e-05,
1.499999e+00,9.388945e-01,-2.366410e-01,-2.499565e-01,-7.073157e+00,-7.237469e+00,9.694472e-01,-1.334325e+02,1.000253e+02,-1.910846e+01,1.227876e-05,
1.529999e+00,9.389591e-01,-2.363159e-01,-2.500211e-01,-7.063362e+00,-7.239381e+00,9.694796e-01,-1.333858e+02,1.000338e+02,-1.910982e+01,1.227491e-05,
1.559999e+00,9.388890e-01,-2.365556e-01,-2.500577e-01,-7.070745e+00,-7.240464e+00,9.694445e-01,-1.334106e+02,1.000302e+02,-1.911310e+01,1.226563e-05,
1.589999e+00,9.389637e-01,-2.363873e-01,-2.499365e-01,-7.065377e+00,-7.236876e+00,9.694819e-01,-1.334041e+02,1.000278e+02,-1.910820e+01,1.227947e-05,
1.619999e+00,9.389631e-01,-2.362914e-01,-2.500294e-01,-7.062632e+00,-7.239625e+00,9.694815e-01,-1.333819e+02,1.000277e+02,-1.910904e+01,1.227712e-05,
1.649999e+00,9.389415e-01,-2.365224e-01,-2.498920e-01,-7.069414e+00,-7.235560e+00,9.694708e-01,-1.334256e+02,1.000263e+02,-1.910769e+01,1.228093e-05,
1.679999e+00,9.388828e-01,-2.365349e-01,-2.501008e-01,-7.070199e+00,-7.241737e+00,9.694414e-01,-1.334032e+02,1.000344e+02,-1.911004e+01,1.227428e-05,
1.709999e+00,9.389196e-01,-2.364630e-01,-2.500303e-01,-7.067870e+00,-7.239653e+00,9.694598e-01,-1.334026e+02,1.000273e+02,-1.910904e+01,1.227712e-05,
1.739999e+00,9.388959e-01,-2.365592e-01,-2.500285e-01,-7.070800e+00,-7.239601e+00,9.694479e-01,-1.334144e+02,1.000380e+02,-1.911051e+01,1.227295e-05,
1.769999e+00,9.389491e-01,-2.363522e-01,-2.500245e-01,-7.064476e+00,-7.239480e+00,9.694746e-01,-1.333898e+02,1.000287e+02,-1.911065e+01,1.227256e-05,
1.799999e+00,9.388547e-01,-2.366098e-01,-2.501352e-01,-7.072549e+00,-7.242758e+00,9.694274e-01,-1.334083e+02,1.000291e+02,-1.911552e+01,1.225879e-05,
1.829999e+00,9.390028e-01,-2.361096e-01,-2.500519e-01,-7.057127e+00,-7.240293e+00,9.695014e-01,-1.333573e+02,1.000323e+02,-1.910797e+01,1.228013e-05,
1.859999e+00,9.391839e-01,-2.358306e-01,-2.496347e-01,-7.047817e+00,-7.227950e+00,9.695920e-01,-1.333712e+02,1.000067e+02,-1.911513e+01,1.225991e-05,
1.889999e+00,9.387642e-01,-2.366617e-01,-2.504255e-01,-7.074694e+00,-7.251346e+00,9.693821e-01,-1.333814e+02,1.000443e+02,-1.910960e+01,1.227553e-05,
1.919999e+00,9.390655e-01,-2.360808e-01,-2.498436e-01,-7.055849e+00,-7.234128e+00,9.695328e-01,-1.333777e+02,1.000141e+02,-1.910886e+01,1.227760e-05,
1.949999e+00,9.389848e-01,-2.364578e-01,-2.497903e-01,-7.067249e+00,-7.232551e+00,9.694924e-01,-1.334294e+02,1.000247e+02,-1.911156e+01,1.226997e-05,
1.979999e+00,9.388148e-01,-2.365107e-01,-2.503788e-01,-7.069994e+00,-7.249964e+00,9.694074e-01,-1.333685e+02,1.000393e+02,-1.910927e+01,1.227646e-05,
2.009999e+00,9.389520e-01,-2.364774e-01,-2.498951e-01,-7.068048e+00,-7.235653e+00,9.694760e-01,-1.334198e+02,1.000222e+02,-1.911071e+01,1.227239e-05,
2.039999e+00,9.389024e-01,-2.366194e-01,-2.499469e-01,-7.072481e+00,-7.237185e+00,9.694512e-01,-1.334310e+02,1.000381e+02,-1.910483e+01,1.228901e-05,
2.069999e+00,9.388848e-01,-2.365657e-01,-2.500640e-01,-7.071067e+00,-7.240649e+00,9.694424e-01,-1.334111e+02,1.000270e+02,-1.911333e+01,1.226499e-05,
2.099999e+00,9.389267e-01,-2.365679e-01,-2.499046e-01,-7.070827e+00,-7.235932e+00,9.694633e-01,-1.334296e+02,1.000244e+02,-1.911612e+01,1.225712e-05,
2.129999e+00,9.389916e-01,-2.361293e-01,-2.500756e-01,-7.057775e+00,-7.240993e+00,9.694958e-01,-1.333570e+02,1.000259e+02,-1.910998e+01,1.227445e-05,
2.159999e+00,9.389676e-01,-2.362116e-01,-2.500878e-01,-7.060309e+00,-7.241353e+00,9.694838e-01,-1.333656e+02,1.000247e+02,-1.911319e+01,1.226539e-05,
2.189999e+00,9.390222e-01,-2.361801e-01,-2.499124e-01,-7.059011e+00,-7.236164e+00,9.695111e-01,-1.333818e+02,1.000269e+02,-1.911147e+01,1.227025e-05,
2.219999e+00,9.389545e-01,-2.362171e-01,-2.501318e-01,-7.060562e+00,-7.242654e+00,9.694773e-01,-1.333612e+02,1.000224e+02,-1.911288e+01,1.226626e-05,
2.249999e+00,9.388977e-01,-2.365654e-01,-2.500159e-01,-7.070964e+00,-7.239228e+00,9.694488e-01,-1.334166e+02,1.000327e+02,-1.911480e+01,1.226083e-05,
2.279999e+00,9.389622e-01,-2.362414e-01,-2.500799e-01,-7.061204e+00,-7.241119e+00,9.694811e-01,-1.333701e+02,1.000259e+02,-1.911616e+01,1.225700e-05,
2.309999e+00,9.389672e-01,-2.363427e-01,-2.499654e-01,-7.064073e+00,-7.237733e+00,9.694836e-01,-1.333954e+02,1.000227e+02,-1.911275e+01,1.226663e-05,
2.339999e+00,9.389412e-01,-2.364359e-01,-2.499748e-01,-7.066935e+00,-7.238011e+00,9.694706e-01,-1.334056e+02,1.000296e+02,-1.911824e+01,1.225114e-05,
2.369999e+00,9.389915e-01,-2.362814e-01,-2.499322e-01,-7.062140e+00,-7.236750e+00,9.694957e-01,-1.333918e+02,1.000197e+02,-1.911410e+01,1.226280e-05,
2.399999e+00,9.388470e-01,-2.365726e-01,-2.501994e-01,-7.071538e+00,-7.244657e+00,9.694235e-01,-1.333965e+02,1.000367e+02,-1.911279e+01,1.226651e-05,
2.429999e+00,9.390692e-01,-2.360032e-01,-2.499033e-01,-7.053595e+00,-7.235894e+00,9.695346e-01,-1.333614e+02,1.000151e+02,-1.911886e+01,1.224938e-05,
2.459999e+00,9.388643e-01,-2.367050e-01,-2.500090e-01,-7.075212e+00,-7.239024e+00,9.694322e-01,-1.334342e+02,1.000306e+02,-1.911852e+01,1.225035e-05,
2.489999e+00,9.388833e-01,-2.365808e-01,-2.500554e-01,-7.071511e+00,-7.240396e+00,9.694416e-01,-1.334139e+02,1.000319e+02,-1.911660e+01,1.225575e-05,
2.519999e+00,9.389941e-01,-2.362838e-01,-2.499200e-01,-7.062188e+00,-7.236389e+00,9.694971e-01,-1.333935e+02,1.000184e+02,-1.911741e+01,1.225347e-05,
2.549999e+00,9.390112e-01,-2.363587e-01,-2.497851e-01,-7.064216e+00,-7.232398e+00,9.695056e-01,-1.334180e+02,1.000244e+02,-1.911040e+01,1.227327e-05,
2.579999e+00,9.389345e-01,-2.361633e-01,-2.502579e-01,-7.059162e+00,-7.246386e+00,9.694672e-01,-1.333403e+02,1.000239e+02,-1.911444e+01,1.226185e-05,
2.609999e+00,9.390836e-01,-2.359856e-01,-2.498654e-01,-7.052987e+00,-7.234775e+00,9.695418e-01,-1.333636e+02,1.000164e+02,-1.911774e+01,1.225255e-05,
2.639999e+00,9.390891e-01,-2.358051e-01,-2.500152e-01,-7.047769e+00,-7.239205e+00,9.695446e-01,-1.333246e+02,1.000205e+02,-1.911221e+01,1.226814e-05,
2.669999e+00,9.390197e-01,-2.360343e-01,-2.500596e-01,-7.054845e+00,-7.240520e+00,9.695099e-01,-1.333473e+02,1.000213e+02,-1.911253e+01,1.226723e-05,
2.699999e+00,9.390930e-01,-2.359087e-01,-2.499028e-01,-7.050713e+00,-7.235880e+00,9.695465e-01,-1.333500e+02,1.000181e+02,-1.911906e+01,1.224881e-05,
2.729999e+00,9.390568e-01,-2.359236e-01,-2.500248e-01,-7.051403e+00,-7.239489e+00,9.695284e-01,-1.333379e+02,1.000131e+02,-1.911086e+01,1.227196e-05,
2.759999e+00,9.389796e-01,-2.361834e-01,-2.500695e-01,-7.059414e+00,-7.240812e+00,9.694898e-01,-1.333642e+02,1.000291e+02,-1.911507e+01,1.226007e-05,
2.789999e+00,9.389818e-01,-2.362230e-01,-2.500236e-01,-7.060534e+00,-7.239454e+00,9.694909e-01,-1.333743e+02,1.000223e+02,-1.911589e+01,1.225775e-05,
2.819998e+00,9.388870e-01,-2.367374e-01,-2.498930e-01,-7.075978e+00,-7.235591e+00,9.694435e-01,-1.334514e+02,1.000271e+02,-1.911719e+01,1.225408e-05,
2.849998e+00,9.388655e-01,-2.366346e-01,-2.500712e-01,-7.073184e+00,-7.240863e+00,9.694328e-01,-1.334186e+02,1.000342e+02,-1.912040e+01,1.224504e-05,
2.879998e+00,9.387963e-01,-2.368526e-01,-2.501245e-01,-7.079939e+00,-7.242439e+00,9.693982e-01,-1.334389e+02,1.000304e+02,-1.911765e+01,1.225280e-05,
2.909998e+00,9.388376e-01,-2.368795e-01,-2.499443e-01,-7.080410e+00,-7.237109e+00,9.694188e-01,-1.334627e+02,1.000353e+02,-1.911060e+01,1.227268e-05,
2.939998e+00,9.389131e-01,-2.365673e-01,-2.499560e-01,-7.070910e+00,-7.237454e+00,9.694566e-01,-1.334237e+02,1.000287e+02,-1.912046e+01,1.224488e-05,
2.969998e+00,9.388136e-01,-2.368436e-01,-2.500683e-01,-7.079556e+00,-7.240777e+00,9.694068e-01,-1.334442e+02,1.000343e+02,-1.911533e+01,1.225934e-05,
