"Date","September-27-2024"
"Time","23h20m24s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","66grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.979999e+00,9.222491e-04,-6.825154e-02,-9.976677e-01,-4.461292e+01,-4.304304e+01,5.004611e-01,-9.391357e+01,9.998923e+01,-1.924103e+01,1.190961e-05,
2.009999e+00,1.451812e-03,-6.804872e-02,-9.976809e-01,-4.438889e+01,-4.304860e+01,5.007259e-01,-9.390192e+01,9.996403e+01,-1.924020e+01,1.191187e-05,
2.039999e+00,7.084939e-04,-6.758170e-02,-9.977135e-01,-4.469968e+01,-4.306234e+01,5.003542e-01,-9.387510e+01,1.000009e+02,-1.924138e+01,1.190863e-05,
2.069999e+00,1.131384e-03,-6.821119e-02,-9.976703e-01,-4.452488e+01,-4.304411e+01,5.005657e-01,-9.391125e+01,9.998411e+01,-1.923954e+01,1.191367e-05,
2.099999e+00,1.402612e-03,-6.739133e-02,-9.977256e-01,-4.440384e+01,-4.306750e+01,5.007013e-01,-9.386417e+01,9.996161e+01,-1.923686e+01,1.192103e-05,
2.129999e+00,5.117466e-04,-6.755398e-02,-9.977155e-01,-4.478299e+01,-4.306319e+01,5.002559e-01,-9.387351e+01,9.999856e+01,-1.923695e+01,1.192080e-05,
2.159999e+00,1.323888e-03,-6.805904e-02,-9.976804e-01,-4.444281e+01,-4.304837e+01,5.006619e-01,-9.390252e+01,9.996854e+01,-1.922940e+01,1.194152e-05,
2.189999e+00,1.687232e-03,-6.762109e-02,-9.977096e-01,-4.428535e+01,-4.306071e+01,5.008436e-01,-9.387737e+01,9.995972e+01,-1.922230e+01,1.196107e-05,
2.219999e+00,1.885659e-03,-6.882137e-02,-9.976272e-01,-4.421526e+01,-4.302611e+01,5.009428e-01,-9.394630e+01,9.998058e+01,-1.922377e+01,1.195702e-05,
2.249999e+00,2.311131e-03,-6.854349e-02,-9.976455e-01,-4.403442e+01,-4.303371e+01,5.011556e-01,-9.393034e+01,9.995067e+01,-1.923491e+01,1.192640e-05,
2.279999e+00,1.170267e-03,-6.790732e-02,-9.976909e-01,-4.450635e+01,-4.305281e+01,5.005851e-01,-9.389380e+01,9.998505e+01,-1.924608e+01,1.189576e-05,
2.309999e+00,1.164335e-03,-6.818499e-02,-9.976720e-01,-4.451085e+01,-4.304484e+01,5.005822e-01,-9.390975e+01,9.997697e+01,-1.924300e+01,1.190419e-05,
2.339999e+00,1.723489e-03,-6.784065e-02,-9.976947e-01,-4.427236e+01,-4.305439e+01,5.008617e-01,-9.388998e+01,9.995700e+01,-1.923785e+01,1.191831e-05,
2.369999e+00,1.431365e-03,-6.821698e-02,-9.976695e-01,-4.439898e+01,-4.304378e+01,5.007157e-01,-9.391159e+01,9.997005e+01,-1.923747e+01,1.191936e-05,
2.399999e+00,1.968854e-03,-6.815188e-02,-9.976730e-01,-4.417262e+01,-4.304526e+01,5.009844e-01,-9.390785e+01,9.994872e+01,-1.923541e+01,1.192502e-05,
2.429999e+00,1.012438e-03,-6.807900e-02,-9.976794e-01,-4.457399e+01,-4.304795e+01,5.005062e-01,-9.390366e+01,9.999081e+01,-1.924077e+01,1.191030e-05,
2.459999e+00,1.345097e-03,-6.832264e-02,-9.976624e-01,-4.443607e+01,-4.304079e+01,5.006725e-01,-9.391765e+01,9.997256e+01,-1.924064e+01,1.191066e-05,
2.489999e+00,1.339879e-03,-6.731248e-02,-9.977310e-01,-4.442983e+01,-4.306980e+01,5.006699e-01,-9.385964e+01,9.997075e+01,-1.923717e+01,1.192018e-05,
2.519999e+00,1.312042e-03,-6.828568e-02,-9.976649e-01,-4.444963e+01,-4.304187e+01,5.006560e-01,-9.391553e+01,9.998221e+01,-1.923567e+01,1.192430e-05,
2.549999e+00,1.764417e-03,-6.790698e-02,-9.976901e-01,-4.425581e+01,-4.305245e+01,5.008822e-01,-9.389379e+01,9.994978e+01,-1.923527e+01,1.192541e-05,
2.579999e+00,1.075658e-03,-6.752583e-02,-9.977169e-01,-4.454369e+01,-4.306381e+01,5.005378e-01,-9.387189e+01,9.997968e+01,-1.923517e+01,1.192567e-05,
2.609999e+00,9.344498e-04,-6.834942e-02,-9.976610e-01,-4.460836e+01,-4.304022e+01,5.004672e-01,-9.391919e+01,9.998820e+01,-1.923335e+01,1.193067e-05,
2.639999e+00,1.733964e-03,-6.788623e-02,-9.976916e-01,-4.426843e+01,-4.305307e+01,5.008670e-01,-9.389259e+01,9.995589e+01,-1.923148e+01,1.193581e-05,
2.669999e+00,1.225255e-03,-6.795259e-02,-9.976878e-01,-4.448351e+01,-4.305148e+01,5.006126e-01,-9.389640e+01,9.997615e+01,-1.923344e+01,1.193043e-05,
2.699999e+00,1.494074e-03,-6.849043e-02,-9.976507e-01,-4.437516e+01,-4.303589e+01,5.007470e-01,-9.392729e+01,9.997250e+01,-1.923211e+01,1.193408e-05,
2.729999e+00,1.448756e-03,-6.751885e-02,-9.977169e-01,-4.438540e+01,-4.306381e+01,5.007244e-01,-9.387149e+01,9.996685e+01,-1.923242e+01,1.193323e-05,
2.759999e+00,9.793592e-04,-6.843302e-02,-9.976552e-01,-4.459004e+01,-4.303780e+01,5.004897e-01,-9.392399e+01,9.998373e+01,-1.923377e+01,1.192952e-05,
2.789999e+00,1.859042e-03,-6.818819e-02,-9.976707e-01,-4.421915e+01,-4.304431e+01,5.009295e-01,-9.390994e+01,9.995145e+01,-1.923025e+01,1.193920e-05,
2.819998e+00,1.108810e-03,-6.814938e-02,-9.976745e-01,-4.453393e+01,-4.304589e+01,5.005544e-01,-9.390770e+01,9.998441e+01,-1.923394e+01,1.192905e-05,
2.849998e+00,1.514723e-03,-6.837676e-02,-9.976584e-01,-4.436548e+01,-4.303914e+01,5.007574e-01,-9.392076e+01,9.996622e+01,-1.923162e+01,1.193541e-05,
2.879998e+00,1.165720e-03,-6.793544e-02,-9.976890e-01,-4.450847e+01,-4.305201e+01,5.005829e-01,-9.389542e+01,9.997488e+01,-1.923330e+01,1.193081e-05,
2.909998e+00,1.081888e-03,-6.866093e-02,-9.976395e-01,-4.454863e+01,-4.303122e+01,5.005409e-01,-9.393708e+01,9.998241e+01,-1.923400e+01,1.192888e-05,
2.939998e+00,1.712438e-03,-6.803402e-02,-9.976815e-01,-4.427908e+01,-4.304884e+01,5.008562e-01,-9.390108e+01,9.995892e+01,-1.923214e+01,1.193399e-05,
2.969998e+00,1.116337e-03,-6.857774e-02,-9.976452e-01,-4.453370e+01,-4.303359e+01,5.005582e-01,-9.393230e+01,9.999138e+01,-1.923573e+01,1.192413e-05,
