"Date","September-27-2024"
"Time","23h25m06s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","114grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
8.999995e-01,9.735256e-01,1.633463e-01,1.598936e-01,4.762422e+00,4.600360e+00,9.867628e-01,4.438802e+01,1.000161e+02,-1.904736e+01,1.245270e-05,
9.299995e-01,9.734093e-01,1.638439e-01,1.600919e-01,4.777223e+00,4.606116e+00,9.867047e-01,4.433640e+01,1.000286e+02,-1.904727e+01,1.245297e-05,
9.599995e-01,9.734342e-01,1.637569e-01,1.600297e-01,4.774614e+00,4.604309e+00,9.867171e-01,4.434047e+01,1.000222e+02,-1.904701e+01,1.245371e-05,
9.899995e-01,9.734262e-01,1.637570e-01,1.600783e-01,4.774655e+00,4.605720e+00,9.867131e-01,4.434915e+01,1.000268e+02,-1.905235e+01,1.243840e-05,
1.019999e+00,9.733682e-01,1.640508e-01,1.601304e-01,4.783343e+00,4.607234e+00,9.866841e-01,4.430715e+01,1.000273e+02,-1.904643e+01,1.245539e-05,
1.049999e+00,9.734136e-01,1.638890e-01,1.600199e-01,4.778494e+00,4.604027e+00,9.867068e-01,4.431564e+01,1.000256e+02,-1.904687e+01,1.245412e-05,
1.079999e+00,9.733928e-01,1.640208e-01,1.600114e-01,4.782366e+00,4.603780e+00,9.866964e-01,4.429109e+01,1.000337e+02,-1.904722e+01,1.245312e-05,
1.109999e+00,9.733118e-01,1.643716e-01,1.601440e-01,4.792796e+00,4.607626e+00,9.866559e-01,4.425361e+01,1.000312e+02,-1.904701e+01,1.245372e-05,
1.139999e+00,9.733936e-01,1.640157e-01,1.600119e-01,4.782216e+00,4.603793e+00,9.866968e-01,4.429206e+01,1.000292e+02,-1.904820e+01,1.245032e-05,
1.169999e+00,9.733219e-01,1.643810e-01,1.600732e-01,4.793015e+00,4.605573e+00,9.866609e-01,4.423933e+01,1.000319e+02,-1.905142e+01,1.244108e-05,
1.199999e+00,9.733903e-01,1.639837e-01,1.600648e-01,4.781314e+00,4.605329e+00,9.866951e-01,4.430713e+01,1.000258e+02,-1.904711e+01,1.245343e-05,
1.229999e+00,9.734048e-01,1.639422e-01,1.600191e-01,4.780058e+00,4.604002e+00,9.867024e-01,4.430619e+01,1.000299e+02,-1.904704e+01,1.245364e-05,
1.259999e+00,9.733757e-01,1.640378e-01,1.600978e-01,4.782933e+00,4.606287e+00,9.866879e-01,4.430359e+01,1.000252e+02,-1.904858e+01,1.244923e-05,
1.289999e+00,9.733890e-01,1.639183e-01,1.601394e-01,4.779450e+00,4.607493e+00,9.866945e-01,4.433189e+01,1.000299e+02,-1.904674e+01,1.245450e-05,
1.319999e+00,9.733510e-01,1.643296e-01,1.599485e-01,4.791403e+00,4.601954e+00,9.866755e-01,4.422598e+01,1.000268e+02,-1.904983e+01,1.244565e-05,
1.349999e+00,9.733387e-01,1.642404e-01,1.601155e-01,4.788910e+00,4.606799e+00,9.866693e-01,4.427140e+01,1.000290e+02,-1.905239e+01,1.243830e-05,
1.379999e+00,9.733454e-01,1.642537e-01,1.600610e-01,4.789258e+00,4.605219e+00,9.866727e-01,4.425934e+01,1.000346e+02,-1.904707e+01,1.245355e-05,
1.409999e+00,9.733606e-01,1.641510e-01,1.600736e-01,4.786246e+00,4.605585e+00,9.866803e-01,4.427951e+01,1.000280e+02,-1.904944e+01,1.244675e-05,
1.439999e+00,9.733456e-01,1.641547e-01,1.601610e-01,4.786424e+00,4.608122e+00,9.866728e-01,4.429450e+01,1.000304e+02,-1.904903e+01,1.244793e-05,
1.469999e+00,9.733292e-01,1.643946e-01,1.600144e-01,4.793370e+00,4.603867e+00,9.866646e-01,4.422643e+01,1.000288e+02,-1.904580e+01,1.245719e-05,
1.499999e+00,9.734037e-01,1.639917e-01,1.599747e-01,4.781478e+00,4.602714e+00,9.867019e-01,4.428961e+01,1.000251e+02,-1.905057e+01,1.244351e-05,
1.529999e+00,9.733401e-01,1.642050e-01,1.601431e-01,4.787892e+00,4.607600e+00,9.866700e-01,4.428249e+01,1.000362e+02,-1.905000e+01,1.244514e-05,
1.559999e+00,9.733811e-01,1.639981e-01,1.601055e-01,4.781772e+00,4.606511e+00,9.866906e-01,4.431190e+01,1.000264e+02,-1.904839e+01,1.244977e-05,
1.589999e+00,9.734182e-01,1.638449e-01,1.600370e-01,4.777210e+00,4.604523e+00,9.867091e-01,4.432640e+01,1.000259e+02,-1.905032e+01,1.244423e-05,
1.619999e+00,9.733099e-01,1.643737e-01,1.601533e-01,4.792864e+00,4.607896e+00,9.866550e-01,4.425492e+01,1.000292e+02,-1.904962e+01,1.244622e-05,
1.649999e+00,9.734239e-01,1.638456e-01,1.600016e-01,4.777203e+00,4.603494e+00,9.867120e-01,4.431993e+01,1.000240e+02,-1.904729e+01,1.245291e-05,
1.679999e+00,9.733389e-01,1.642955e-01,1.600571e-01,4.790487e+00,4.605106e+00,9.866695e-01,4.425134e+01,1.000339e+02,-1.905166e+01,1.244038e-05,
1.709999e+00,9.733486e-01,1.641096e-01,1.601892e-01,4.785119e+00,4.608939e+00,9.866743e-01,4.430740e+01,1.000301e+02,-1.905055e+01,1.244356e-05,
1.739999e+00,9.733889e-01,1.640455e-01,1.600099e-01,4.783091e+00,4.603734e+00,9.866944e-01,4.428650e+01,1.000293e+02,-1.904915e+01,1.244757e-05,
1.769999e+00,9.733611e-01,1.641838e-01,1.600371e-01,4.787182e+00,4.604524e+00,9.866805e-01,4.426724e+01,1.000264e+02,-1.905221e+01,1.243882e-05,
1.799999e+00,9.733773e-01,1.639712e-01,1.601564e-01,4.781021e+00,4.607988e+00,9.866886e-01,4.432569e+01,1.000250e+02,-1.904986e+01,1.244554e-05,
1.829999e+00,9.733515e-01,1.642387e-01,1.600392e-01,4.788800e+00,4.604587e+00,9.866757e-01,4.425805e+01,1.000309e+02,-1.904858e+01,1.244923e-05,
1.859999e+00,9.733666e-01,1.640658e-01,1.601244e-01,4.783780e+00,4.607059e+00,9.866833e-01,4.430345e+01,1.000269e+02,-1.905185e+01,1.243983e-05,
1.889999e+00,9.733468e-01,1.642093e-01,1.600976e-01,4.787981e+00,4.606282e+00,9.866734e-01,4.427363e+01,1.000334e+02,-1.905137e+01,1.244122e-05,
1.919999e+00,9.733464e-01,1.642304e-01,1.600783e-01,4.788589e+00,4.605721e+00,9.866732e-01,4.426648e+01,1.000265e+02,-1.905133e+01,1.244132e-05,
1.949999e+00,9.733990e-01,1.639780e-01,1.600176e-01,4.781110e+00,4.603958e+00,9.866995e-01,4.429967e+01,1.000253e+02,-1.905048e+01,1.244377e-05,
1.979999e+00,9.733328e-01,1.643134e-01,1.600761e-01,4.791027e+00,4.605656e+00,9.866664e-01,4.425162e+01,1.000323e+02,-1.905229e+01,1.243858e-05,
2.009999e+00,9.733604e-01,1.640254e-01,1.602034e-01,4.782653e+00,4.609350e+00,9.866802e-01,4.432462e+01,1.000260e+02,-1.905121e+01,1.244169e-05,
