"Date","September-27-2024"
"Time","23h25m31s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","120grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,8.649975e-01,3.437571e-01,3.655275e-01,1.083664e+01,1.072003e+01,9.324988e-01,4.675805e+01,1.000322e+02,-1.909929e+01,1.230471e-05,
2.999998e-02,8.649260e-01,3.438421e-01,3.656169e-01,1.083988e+01,1.072278e+01,9.324630e-01,4.675797e+01,1.000428e+02,-1.910420e+01,1.229078e-05,
5.999997e-02,8.652900e-01,3.436335e-01,3.649509e-01,1.082978e+01,1.070228e+01,9.326450e-01,4.672320e+01,1.000069e+02,-1.909003e+01,1.233097e-05,
8.999995e-02,8.651397e-01,3.435349e-01,3.653999e-01,1.082867e+01,1.071610e+01,9.325698e-01,4.676656e+01,1.000183e+02,-1.909399e+01,1.231972e-05,
1.199999e-01,8.650231e-01,3.436044e-01,3.656105e-01,1.083198e+01,1.072258e+01,9.325116e-01,4.677725e+01,1.000438e+02,-1.909194e+01,1.232554e-05,
1.499999e-01,8.651619e-01,3.434117e-01,3.654632e-01,1.082489e+01,1.071805e+01,9.325809e-01,4.678177e+01,1.000195e+02,-1.909471e+01,1.231768e-05,
1.799999e-01,8.654863e-01,3.429172e-01,3.651593e-01,1.080707e+01,1.070869e+01,9.327431e-01,4.679919e+01,9.999547e+01,-1.909978e+01,1.230331e-05,
2.099999e-01,8.652306e-01,3.434012e-01,3.653102e-01,1.082381e+01,1.071334e+01,9.326153e-01,4.677067e+01,1.000236e+02,-1.909283e+01,1.232301e-05,
2.399999e-01,8.652576e-01,3.431687e-01,3.654648e-01,1.081685e+01,1.071809e+01,9.326288e-01,4.680214e+01,1.000131e+02,-1.908835e+01,1.233572e-05,
2.699999e-01,8.652194e-01,3.432650e-01,3.654649e-01,1.082004e+01,1.071810e+01,9.326097e-01,4.679412e+01,1.000273e+02,-1.909557e+01,1.231523e-05,
2.999998e-01,8.651893e-01,3.434839e-01,3.653304e-01,1.082665e+01,1.071396e+01,9.325946e-01,4.676537e+01,1.000239e+02,-1.909578e+01,1.231464e-05,
3.299998e-01,8.655011e-01,3.428615e-01,3.651764e-01,1.080530e+01,1.070922e+01,9.327506e-01,4.680517e+01,9.999533e+01,-1.908812e+01,1.233638e-05,
3.599998e-01,8.653779e-01,3.431461e-01,3.652011e-01,1.081484e+01,1.070998e+01,9.326890e-01,4.678337e+01,1.000206e+02,-1.909462e+01,1.231794e-05,
3.899998e-01,8.649666e-01,3.436875e-01,3.656660e-01,1.083500e+01,1.072429e+01,9.324833e-01,4.677467e+01,1.000374e+02,-1.909179e+01,1.232596e-05,
4.199998e-01,8.653230e-01,3.432025e-01,3.652782e-01,1.081708e+01,1.071235e+01,9.326615e-01,4.678471e+01,1.000127e+02,-1.909775e+01,1.230905e-05,
4.499998e-01,8.653009e-01,3.433061e-01,3.652331e-01,1.082029e+01,1.071097e+01,9.326505e-01,4.677255e+01,1.000195e+02,-1.908951e+01,1.233244e-05,
4.799997e-01,8.653709e-01,3.432042e-01,3.651632e-01,1.081659e+01,1.070881e+01,9.326854e-01,4.677557e+01,9.999592e+01,-1.909391e+01,1.231994e-05,
5.099997e-01,8.651883e-01,3.432949e-01,3.655104e-01,1.082125e+01,1.071950e+01,9.325941e-01,4.679518e+01,1.000291e+02,-1.908136e+01,1.235560e-05,
5.399997e-01,8.648308e-01,3.440230e-01,3.656719e-01,1.084614e+01,1.072447e+01,9.324154e-01,4.674724e+01,1.000501e+02,-1.910189e+01,1.229733e-05,
5.699997e-01,8.653979e-01,3.432887e-01,3.650197e-01,1.081870e+01,1.070440e+01,9.326989e-01,4.675729e+01,9.998515e+01,-1.909635e+01,1.231303e-05,
