"Date","September-27-2024"
"Time","22h55m26s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","0 prueba 1 estado horizontal"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
8.699995e-01,9.999997e-01,-2.921413e-04,6.865010e-04,-8.369234e-03,1.966681e-02,9.999999e-01,1.130522e+02,1.000394e+02,-1.882649e+01,1.310239e-05,
8.999995e-01,9.999997e-01,4.522087e-05,7.821565e-04,1.295483e-03,2.240714e-02,9.999998e-01,8.669109e+01,1.000342e+02,-1.882684e+01,1.310135e-05,
9.299995e-01,9.999997e-01,-2.063107e-04,7.811134e-04,-5.910367e-03,2.237725e-02,9.999998e-01,1.047953e+02,1.000381e+02,-1.882572e+01,1.310474e-05,
9.599995e-01,9.999997e-01,1.324821e-04,6.955945e-04,3.795332e-03,1.992732e-02,9.999999e-01,7.921667e+01,1.000370e+02,-1.882713e+01,1.310048e-05,
9.899995e-01,9.999997e-01,-1.052212e-04,7.366607e-04,-3.014366e-03,2.110378e-02,9.999999e-01,9.812888e+01,1.000360e+02,-1.882672e+01,1.310172e-05,
1.019999e+00,9.999998e-01,1.036334e-04,6.701785e-04,2.968879e-03,1.919920e-02,9.999999e-01,8.120966e+01,1.000397e+02,-1.882573e+01,1.310469e-05,
1.049999e+00,9.999997e-01,5.833389e-05,7.453508e-04,1.671143e-03,2.135273e-02,9.999999e-01,8.552494e+01,1.000337e+02,-1.882771e+01,1.309871e-05,
1.079999e+00,9.999997e-01,9.838820e-05,7.811474e-04,2.818615e-03,2.237823e-02,9.999998e-01,8.282120e+01,1.000412e+02,-1.882618e+01,1.310333e-05,
1.109999e+00,9.999998e-01,-1.555275e-04,6.827270e-04,-4.455536e-03,1.955869e-02,9.999999e-01,1.028332e+02,1.000351e+02,-1.882710e+01,1.310056e-05,
1.139999e+00,9.999996e-01,-4.792998e-04,6.866806e-04,-1.373093e-02,1.967195e-02,9.999998e-01,1.249149e+02,1.000371e+02,-1.882699e+01,1.310090e-05,
