"Date","September-27-2024"
"Time","23h26m53s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","138grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
2.999998e-01,3.060185e-01,4.497783e-01,8.390781e-01,2.788478e+01,2.852145e+01,6.530093e-01,6.180697e+01,1.000250e+02,-1.924529e+01,1.189791e-05,
3.299998e-01,3.057380e-01,4.488164e-01,8.396952e-01,2.786847e+01,2.855398e+01,6.528690e-01,6.187553e+01,9.995897e+01,-1.920456e+01,1.201002e-05,
3.599998e-01,3.063538e-01,4.480759e-01,8.398663e-01,2.781960e+01,2.856300e+01,6.531769e-01,6.191969e+01,9.983976e+01,-1.923282e+01,1.193212e-05,
3.899998e-01,3.058462e-01,4.522115e-01,8.378322e-01,2.796408e+01,2.845596e+01,6.529231e-01,6.164249e+01,1.003591e+02,-1.922252e+01,1.196046e-05,
4.199998e-01,3.064447e-01,4.493626e-01,8.391453e-01,2.785390e+01,2.852499e+01,6.532224e-01,6.183094e+01,9.996899e+01,-1.922560e+01,1.195199e-05,
4.499998e-01,3.068760e-01,4.483678e-01,8.395197e-01,2.780556e+01,2.854472e+01,6.534380e-01,6.189437e+01,9.986628e+01,-1.922074e+01,1.196536e-05,
4.799997e-01,3.076615e-01,4.486941e-01,8.390578e-01,2.778114e+01,2.852038e+01,6.538307e-01,6.186393e+01,9.990253e+01,-1.924408e+01,1.190124e-05,
5.099997e-01,3.064942e-01,4.502406e-01,8.386565e-01,2.787777e+01,2.849926e+01,6.532471e-01,6.177045e+01,1.001211e+02,-1.920015e+01,1.202223e-05,
5.399997e-01,3.051399e-01,4.484446e-01,8.401114e-01,2.788352e+01,2.857594e+01,6.525699e-01,6.190707e+01,9.987310e+01,-1.923608e+01,1.192318e-05,
5.699997e-01,3.059578e-01,4.502016e-01,8.388732e-01,2.789995e+01,2.851066e+01,6.529789e-01,6.177869e+01,1.000930e+02,-1.924827e+01,1.188976e-05,
5.999997e-01,3.054006e-01,4.492717e-01,8.395746e-01,2.789669e+01,2.854761e+01,6.527003e-01,6.184795e+01,9.997850e+01,-1.921622e+01,1.197783e-05,
6.299997e-01,3.060852e-01,4.478714e-01,8.400732e-01,2.782522e+01,2.857393e+01,6.530426e-01,6.193642e+01,9.985809e+01,-1.922511e+01,1.195332e-05,
6.599996e-01,3.092881e-01,4.477389e-01,8.389700e-01,2.768207e+01,2.851576e+01,6.546441e-01,6.191219e+01,9.984689e+01,-1.923040e+01,1.193878e-05,
6.899996e-01,3.053505e-01,4.486258e-01,8.399381e-01,2.787971e+01,2.856679e+01,6.526753e-01,6.189253e+01,9.995105e+01,-1.922824e+01,1.194472e-05,
7.199996e-01,3.064121e-01,4.489014e-01,8.394040e-01,2.784163e+01,2.853862e+01,6.532061e-01,6.186276e+01,9.995013e+01,-1.922287e+01,1.195950e-05,
7.499996e-01,3.054423e-01,4.505623e-01,8.388675e-01,2.793306e+01,2.851036e+01,6.527211e-01,6.175941e+01,1.000956e+02,-1.924503e+01,1.189862e-05,
7.799996e-01,3.036473e-01,4.502982e-01,8.396606e-01,2.800362e+01,2.855215e+01,6.518236e-01,6.179596e+01,1.000452e+02,-1.923771e+01,1.191870e-05,
8.099996e-01,3.081570e-01,4.489311e-01,8.387492e-01,2.776668e+01,2.850414e+01,6.540785e-01,6.184258e+01,9.997090e+01,-1.920256e+01,1.201556e-05,
8.399996e-01,3.058678e-01,4.486596e-01,8.397318e-01,2.785815e+01,2.855590e+01,6.529339e-01,6.188489e+01,9.991918e+01,-1.925406e+01,1.187392e-05,
8.699995e-01,3.063076e-01,4.494268e-01,8.391610e-01,2.786177e+01,2.852582e+01,6.531538e-01,6.182798e+01,1.000327e+02,-1.922361e+01,1.195746e-05,
8.999995e-01,3.053833e-01,4.493376e-01,8.395456e-01,2.789940e+01,2.854608e+01,6.526916e-01,6.184363e+01,9.995876e+01,-1.923321e+01,1.193106e-05,
9.299995e-01,3.057245e-01,4.488140e-01,8.397014e-01,2.786899e+01,2.855430e+01,6.528623e-01,6.187583e+01,9.992410e+01,-1.923943e+01,1.191397e-05,
9.599995e-01,3.065958e-01,4.496951e-01,8.389120e-01,2.785719e+01,2.851270e+01,6.532979e-01,6.180666e+01,1.000248e+02,-1.922201e+01,1.196187e-05,
9.899995e-01,3.056694e-01,4.493459e-01,8.394370e-01,2.788717e+01,2.854036e+01,6.528347e-01,6.184011e+01,9.997497e+01,-1.923228e+01,1.193362e-05,
1.019999e+00,3.056939e-01,4.483150e-01,8.399791e-01,2.785549e+01,2.856896e+01,6.528469e-01,6.191019e+01,9.988147e+01,-1.924442e+01,1.190030e-05,
1.049999e+00,3.062673e-01,4.492615e-01,8.392642e-01,2.785863e+01,2.853125e+01,6.531336e-01,6.183968e+01,9.999397e+01,-1.922726e+01,1.194741e-05,
1.079999e+00,3.058413e-01,4.486930e-01,8.397236e-01,2.786030e+01,2.855547e+01,6.529207e-01,6.188289e+01,9.993690e+01,-1.923647e+01,1.192211e-05,
1.109999e+00,3.060285e-01,4.488878e-01,8.395512e-01,2.785793e+01,2.854638e+01,6.530142e-01,6.186766e+01,9.996299e+01,-1.923750e+01,1.191929e-05,
1.139999e+00,2.991913e-01,4.459930e-01,8.435489e-01,2.807229e+01,2.875840e+01,6.495957e-01,6.213413e+01,9.996001e+01,-1.926366e+01,1.184769e-05,
1.169999e+00,3.048257e-01,4.487326e-01,8.400716e-01,2.790579e+01,2.857384e+01,6.524128e-01,6.189066e+01,9.999070e+01,-1.922898e+01,1.194267e-05,
1.199999e+00,3.064534e-01,4.500621e-01,8.387672e-01,2.787426e+01,2.850508e+01,6.532267e-01,6.178308e+01,1.000324e+02,-1.922343e+01,1.195796e-05,
1.229999e+00,3.064438e-01,4.492551e-01,8.392032e-01,2.785075e+01,2.852804e+01,6.532219e-01,6.183828e+01,9.997881e+01,-1.923824e+01,1.191724e-05,
1.259999e+00,3.053829e-01,4.491791e-01,8.396306e-01,2.789472e+01,2.855056e+01,6.526914e-01,6.185445e+01,9.994289e+01,-1.924321e+01,1.190362e-05,
1.289999e+00,3.053836e-01,4.490449e-01,8.397021e-01,2.789071e+01,2.855434e+01,6.526918e-01,6.186360e+01,9.993992e+01,-1.923686e+01,1.192104e-05,
1.319999e+00,3.065588e-01,4.491103e-01,8.392387e-01,2.784145e+01,2.852991e+01,6.532794e-01,6.184698e+01,9.999844e+01,-1.923156e+01,1.193560e-05,
1.349999e+00,3.054063e-01,4.498527e-01,8.392613e-01,2.791365e+01,2.853110e+01,6.527032e-01,6.180824e+01,1.000297e+02,-1.923718e+01,1.192015e-05,
1.379999e+00,3.055710e-01,4.488876e-01,8.397180e-01,2.787786e+01,2.855518e+01,6.527855e-01,6.187240e+01,9.994175e+01,-1.924445e+01,1.190022e-05,
1.409999e+00,3.060704e-01,4.491565e-01,8.393922e-01,2.786408e+01,2.853800e+01,6.530352e-01,6.184888e+01,9.996564e+01,-1.923147e+01,1.193585e-05,
1.439999e+00,3.057331e-01,4.494436e-01,8.393615e-01,2.788729e+01,2.853638e+01,6.528666e-01,6.183278e+01,1.000153e+02,-1.924053e+01,1.191098e-05,
1.469999e+00,3.065099e-01,4.491014e-01,8.392614e-01,2.784331e+01,2.853110e+01,6.532549e-01,6.184809e+01,9.997945e+01,-1.923604e+01,1.192329e-05,
1.499999e+00,3.054254e-01,4.492493e-01,8.395775e-01,2.789495e+01,2.854777e+01,6.527127e-01,6.184922e+01,9.997199e+01,-1.923442e+01,1.192775e-05,
1.529999e+00,3.059035e-01,4.488127e-01,8.396369e-01,2.786115e+01,2.855090e+01,6.529518e-01,6.187407e+01,9.994392e+01,-1.923226e+01,1.193366e-05,
1.559999e+00,3.058720e-01,4.499104e-01,8.390608e-01,2.789507e+01,2.852054e+01,6.529360e-01,6.179947e+01,1.000328e+02,-1.923136e+01,1.193613e-05,
1.589999e+00,3.058122e-01,4.492047e-01,8.394606e-01,2.787676e+01,2.854160e+01,6.529061e-01,6.184827e+01,9.998165e+01,-1.923669e+01,1.192151e-05,
1.619999e+00,3.057882e-01,4.491242e-01,8.395124e-01,2.787542e+01,2.854433e+01,6.528941e-01,6.185401e+01,9.996703e+01,-1.924284e+01,1.190465e-05,
1.649999e+00,3.003882e-01,4.440881e-01,8.441283e-01,2.796248e+01,2.878933e+01,6.501941e-01,6.225156e+01,9.986775e+01,-1.924391e+01,1.190169e-05,
1.679999e+00,3.108687e-01,4.489747e-01,8.377245e-01,2.765069e+01,2.845030e+01,6.554344e-01,6.181112e+01,9.993581e+01,-1.921593e+01,1.197864e-05,
1.709999e+00,3.063186e-01,4.518192e-01,8.378713e-01,2.793201e+01,2.845801e+01,6.531593e-01,6.166439e+01,1.001972e+02,-1.924715e+01,1.189282e-05,
1.739999e+00,3.053930e-01,4.457648e-01,8.414445e-01,2.779250e+01,2.864649e+01,6.526965e-01,6.208709e+01,9.959204e+01,-1.923015e+01,1.193946e-05,
1.769999e+00,3.065727e-01,4.489419e-01,8.393238e-01,2.783584e+01,2.853439e+01,6.532863e-01,6.185833e+01,9.996171e+01,-1.924492e+01,1.189894e-05,
1.799999e+00,3.062664e-01,4.510819e-01,8.382875e-01,2.791254e+01,2.847986e+01,6.531332e-01,6.171534e+01,1.002089e+02,-1.922491e+01,1.195389e-05,
1.829999e+00,3.050887e-01,4.490111e-01,8.398273e-01,2.790257e+01,2.856095e+01,6.525444e-01,6.186895e+01,9.993130e+01,-1.925207e+01,1.187935e-05,
1.859999e+00,3.048315e-01,4.489636e-01,8.399461e-01,2.791239e+01,2.856721e+01,6.524158e-01,6.187484e+01,9.988937e+01,-1.926246e+01,1.185097e-05,
1.889999e+00,3.063477e-01,4.493029e-01,8.392127e-01,2.785635e+01,2.852854e+01,6.531739e-01,6.183602e+01,1.000228e+02,-1.921996e+01,1.196751e-05,
1.919999e+00,3.066805e-01,4.491561e-01,8.391697e-01,2.783751e+01,2.852627e+01,6.533403e-01,6.184258e+01,9.999105e+01,-1.922942e+01,1.194147e-05,
1.949999e+00,3.057919e-01,4.498870e-01,8.391025e-01,2.789787e+01,2.852273e+01,6.528959e-01,6.180190e+01,1.000478e+02,-1.925597e+01,1.186870e-05,
1.979999e+00,3.057582e-01,4.484674e-01,8.398744e-01,2.785722e+01,2.856343e+01,6.528791e-01,6.189914e+01,9.990289e+01,-1.923880e+01,1.191571e-05,
2.009999e+00,3.060101e-01,4.488393e-01,8.395839e-01,2.785729e+01,2.854810e+01,6.530051e-01,6.187116e+01,9.992045e+01,-1.923520e+01,1.192558e-05,
2.039999e+00,3.063237e-01,4.492310e-01,8.392600e-01,2.785526e+01,2.853103e+01,6.531618e-01,6.184118e+01,1.000163e+02,-1.924160e+01,1.190804e-05,
2.069999e+00,3.065955e-01,4.496630e-01,8.389293e-01,2.785625e+01,2.851361e+01,6.532977e-01,6.180886e+01,1.000479e+02,-1.923906e+01,1.191501e-05,
2.099999e+00,3.073211e-01,4.502668e-01,8.383397e-01,2.784262e+01,2.848261e+01,6.536606e-01,6.176004e+01,1.000124e+02,-1.924437e+01,1.190044e-05,
2.129999e+00,3.068525e-01,4.486886e-01,8.393570e-01,2.781613e+01,2.853614e+01,6.534262e-01,6.187272e+01,9.995267e+01,-1.923407e+01,1.192870e-05,
2.159999e+00,3.072820e-01,4.487317e-01,8.391768e-01,2.779874e+01,2.852665e+01,6.536410e-01,6.186532e+01,9.997411e+01,-1.921998e+01,1.196747e-05,
2.189999e+00,3.071250e-01,4.490350e-01,8.390720e-01,2.781458e+01,2.852113e+01,6.535625e-01,6.184624e+01,1.000134e+02,-1.923099e+01,1.193716e-05,
2.219999e+00,3.056590e-01,4.491468e-01,8.395473e-01,2.788172e+01,2.854618e+01,6.528295e-01,6.185380e+01,9.993764e+01,-1.926099e+01,1.185498e-05,
2.249999e+00,3.051297e-01,4.484747e-01,8.400990e-01,2.788486e+01,2.857529e+01,6.525649e-01,6.190512e+01,9.988477e+01,-1.924324e+01,1.190353e-05,
2.279999e+00,3.060054e-01,4.484313e-01,8.398036e-01,2.784537e+01,2.855969e+01,6.530027e-01,6.189905e+01,9.991165e+01,-1.923165e+01,1.193534e-05,
2.309999e+00,3.063009e-01,4.503644e-01,8.386606e-01,2.788984e+01,2.849948e+01,6.531505e-01,6.176401e+01,1.000810e+02,-1.924330e+01,1.190337e-05,
2.339999e+00,3.055250e-01,4.494662e-01,8.394252e-01,2.789703e+01,2.853973e+01,6.527625e-01,6.183339e+01,9.999368e+01,-1.925147e+01,1.188100e-05,
2.369999e+00,3.058943e-01,4.484431e-01,8.398377e-01,2.785056e+01,2.856149e+01,6.529472e-01,6.189939e+01,9.988644e+01,-1.924685e+01,1.189364e-05,
2.399999e+00,3.060292e-01,4.491193e-01,8.394272e-01,2.786477e+01,2.853984e+01,6.530146e-01,6.185185e+01,9.996769e+01,-1.924429e+01,1.190065e-05,
2.429999e+00,3.067717e-01,4.491650e-01,8.391316e-01,2.783381e+01,2.852427e+01,6.533859e-01,6.184103e+01,1.000164e+02,-1.923407e+01,1.192870e-05,
2.459999e+00,3.005455e-01,4.597052e-01,8.356695e-01,2.841210e+01,2.834281e+01,6.502727e-01,6.118463e+01,1.007281e+02,-1.926775e+01,1.183654e-05,
2.489999e+00,3.079030e-01,4.504605e-01,8.380221e-01,2.782312e+01,2.846592e+01,6.539515e-01,6.174072e+01,1.000340e+02,-1.924279e+01,1.190477e-05,
2.519999e+00,3.086496e-01,4.468832e-01,8.396611e-01,2.768413e+01,2.855218e+01,6.543248e-01,6.197726e+01,9.983035e+01,-1.922596e+01,1.195099e-05,
2.549999e+00,3.061836e-01,4.490153e-01,8.394265e-01,2.785496e+01,2.853981e+01,6.530918e-01,6.185736e+01,1.000224e+02,-1.923528e+01,1.192537e-05,
2.579999e+00,3.055778e-01,4.498476e-01,8.392016e-01,2.790603e+01,2.852795e+01,6.527889e-01,6.180680e+01,1.000353e+02,-1.925476e+01,1.187201e-05,
2.609999e+00,3.056675e-01,4.491022e-01,8.395681e-01,2.788002e+01,2.854727e+01,6.528338e-01,6.185676e+01,9.992577e+01,-1.924683e+01,1.189369e-05,
2.639999e+00,3.054927e-01,4.488620e-01,8.397601e-01,2.788052e+01,2.855740e+01,6.527463e-01,6.187495e+01,9.990257e+01,-1.924419e+01,1.190094e-05,
2.669999e+00,3.062898e-01,4.491853e-01,8.392968e-01,2.785538e+01,2.853297e+01,6.531449e-01,6.184465e+01,9.999020e+01,-1.924155e+01,1.190818e-05,
2.699999e+00,3.068275e-01,4.492789e-01,8.390502e-01,2.783477e+01,2.851998e+01,6.534138e-01,6.183267e+01,9.999033e+01,-1.924220e+01,1.190638e-05,
2.729999e+00,3.053779e-01,4.491913e-01,8.396258e-01,2.789530e+01,2.855031e+01,6.526890e-01,6.185367e+01,9.995559e+01,-1.925581e+01,1.186914e-05,
2.759999e+00,3.060086e-01,4.488133e-01,8.395984e-01,2.785658e+01,2.854887e+01,6.530043e-01,6.187295e+01,9.993641e+01,-1.925228e+01,1.187878e-05,
2.789999e+00,3.064110e-01,4.494466e-01,8.391127e-01,2.785786e+01,2.852327e+01,6.532055e-01,6.182555e+01,9.999964e+01,-1.923824e+01,1.191726e-05,
2.819998e+00,3.044068e-01,4.502888e-01,8.393906e-01,2.797015e+01,2.853791e+01,6.522034e-01,6.178879e+01,1.000591e+02,-1.925858e+01,1.186157e-05,
2.849998e+00,3.062580e-01,4.497421e-01,8.390102e-01,2.787328e+01,2.851787e+01,6.531290e-01,6.180696e+01,1.000310e+02,-1.924836e+01,1.188950e-05,
2.879998e+00,3.060387e-01,4.492348e-01,8.393619e-01,2.786778e+01,2.853640e+01,6.530194e-01,6.184387e+01,9.998164e+01,-1.924281e+01,1.190470e-05,
2.909998e+00,3.065883e-01,4.490535e-01,8.392583e-01,2.783848e+01,2.853094e+01,6.532941e-01,6.185055e+01,9.998973e+01,-1.924153e+01,1.190822e-05,
2.939998e+00,3.056687e-01,4.497291e-01,8.392320e-01,2.789855e+01,2.852956e+01,6.528344e-01,6.181396e+01,1.000232e+02,-1.925489e+01,1.187164e-05,
2.969998e+00,3.057594e-01,4.489497e-01,8.396162e-01,2.787149e+01,2.854980e+01,6.528797e-01,6.186621e+01,9.995667e+01,-1.924822e+01,1.188990e-05,
