"Date","September-27-2024"
"Time","23h28m26s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","150grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,4.511454e-02,1.739477e-01,9.837209e-01,3.773015e+01,3.982377e+01,5.225573e-01,7.997226e+01,1.008242e+02,-1.911708e+01,1.225439e-05,
2.999998e-02,5.304946e-02,1.644580e-01,9.849565e-01,3.606089e+01,4.002460e+01,5.265247e-01,8.052078e+01,9.996664e+01,-1.917780e+01,1.208427e-05,
5.999997e-02,5.057694e-02,1.578173e-01,9.861722e-01,3.611525e+01,4.023036e+01,5.252885e-01,8.090804e+01,9.997314e+01,-1.908035e+01,1.235847e-05,
8.999995e-02,5.757097e-02,1.666216e-01,9.843388e-01,3.546949e+01,3.992321e+01,5.287855e-01,8.039247e+01,1.001220e+02,-1.908677e+01,1.234023e-05,
1.199999e-01,5.558109e-02,1.651226e-01,9.847057e-01,3.569825e+01,3.998319e+01,5.277905e-01,8.048079e+01,1.000559e+02,-1.915414e+01,1.215027e-05,
1.499999e-01,5.423846e-02,1.519914e-01,9.868925e-01,3.518047e+01,4.035653e+01,5.271192e-01,8.124466e+01,9.975991e+01,-1.908897e+01,1.233397e-05,
1.799999e-01,5.344737e-02,1.557153e-01,9.863550e-01,3.552792e+01,4.026205e+01,5.267237e-01,8.102879e+01,1.000377e+02,-1.907874e+01,1.236307e-05,
2.099999e-01,5.642501e-02,1.681909e-01,9.841382e-01,3.572717e+01,3.989072e+01,5.282125e-01,8.030175e+01,1.002950e+02,-1.913733e+01,1.219741e-05,
2.399999e-01,4.823184e-02,1.573510e-01,9.863642e-01,3.647922e+01,4.026366e+01,5.241159e-01,8.093619e+01,1.000028e+02,-1.913182e+01,1.221287e-05,
2.699999e-01,5.270250e-02,1.566850e-01,9.862415e-01,3.570457e+01,4.024235e+01,5.263513e-01,8.097282e+01,9.990932e+01,-1.911729e+01,1.225381e-05,
2.999998e-01,5.911896e-02,1.650319e-01,9.845148e-01,3.514554e+01,3.995190e+01,5.295595e-01,8.048411e+01,1.000773e+02,-1.909546e+01,1.231554e-05,
3.299998e-01,5.473187e-02,1.615470e-01,9.853461e-01,3.564185e+01,4.008961e+01,5.273659e-01,8.068922e+01,1.000236e+02,-1.909809e+01,1.230811e-05,
3.599998e-01,5.324227e-02,1.586159e-01,9.859038e-01,3.572237e+01,4.018418e+01,5.266211e-01,8.086036e+01,9.998145e+01,-1.912515e+01,1.223166e-05,
3.899998e-01,5.425643e-02,1.593686e-01,9.857271e-01,3.559953e+01,4.015402e+01,5.271282e-01,8.081611e+01,9.995927e+01,-1.912005e+01,1.224602e-05,
4.199998e-01,5.548997e-02,1.598724e-01,9.855768e-01,3.542934e+01,4.012851e+01,5.277450e-01,8.078619e+01,9.996791e+01,-1.908730e+01,1.233872e-05,
4.499998e-01,5.669695e-02,1.622943e-01,9.851122e-01,3.537166e+01,4.005048e+01,5.283485e-01,8.064473e+01,1.000305e+02,-1.911874e+01,1.224971e-05,
4.799997e-01,5.482243e-02,1.610259e-01,9.854264e-01,3.559925e+01,4.010311e+01,5.274112e-01,8.071947e+01,1.000159e+02,-1.911740e+01,1.225349e-05,
5.099997e-01,5.352779e-02,1.575837e-01,9.860538e-01,3.561924e+01,4.020994e+01,5.267639e-01,8.092020e+01,9.993867e+01,-1.910450e+01,1.228994e-05,
5.399997e-01,5.348875e-02,1.596936e-01,9.857164e-01,3.574096e+01,4.015221e+01,5.267444e-01,8.079760e+01,1.001024e+02,-1.910008e+01,1.230245e-05,
5.699997e-01,5.557115e-02,1.611840e-01,9.853586e-01,3.548871e+01,4.009171e+01,5.277856e-01,8.070989e+01,9.999677e+01,-1.912705e+01,1.222629e-05,
5.999997e-01,5.817901e-02,1.598610e-01,9.854236e-01,3.500089e+01,4.010264e+01,5.290895e-01,8.078543e+01,9.987981e+01,-1.907935e+01,1.236133e-05,
6.299997e-01,5.520064e-02,1.613182e-01,9.853575e-01,3.555492e+01,4.009152e+01,5.276003e-01,8.070228e+01,9.999732e+01,-1.912563e+01,1.223030e-05,
6.599996e-01,5.317985e-02,1.588877e-01,9.858634e-01,3.574728e+01,4.017727e+01,5.265899e-01,8.084459e+01,9.998660e+01,-1.912413e+01,1.223452e-05,
6.899996e-01,5.574101e-02,1.608222e-01,9.854081e-01,3.544184e+01,4.010004e+01,5.278705e-01,8.073084e+01,1.000080e+02,-1.908005e+01,1.235934e-05,
7.199996e-01,5.605377e-02,1.608906e-01,9.853792e-01,3.539592e+01,4.009517e+01,5.280269e-01,8.072670e+01,9.998835e+01,-1.911329e+01,1.226511e-05,
7.499996e-01,5.565933e-02,1.597801e-01,9.855823e-01,3.539712e+01,4.012943e+01,5.278297e-01,8.079147e+01,9.997054e+01,-1.910931e+01,1.227634e-05,
7.799996e-01,5.467021e-02,1.596219e-01,9.856632e-01,3.554688e+01,4.014317e+01,5.273351e-01,8.080118e+01,9.997678e+01,-1.910560e+01,1.228683e-05,
8.099996e-01,5.440191e-02,1.587528e-01,9.858184e-01,3.554214e+01,4.016959e+01,5.272010e-01,8.085183e+01,9.996451e+01,-1.911949e+01,1.224759e-05,
8.399996e-01,5.639139e-02,1.604622e-01,9.854298e-01,3.531847e+01,4.010369e+01,5.281957e-01,8.075143e+01,9.996870e+01,-1.909660e+01,1.231233e-05,
8.699995e-01,5.555380e-02,1.612707e-01,9.853454e-01,3.549622e+01,4.008949e+01,5.277769e-01,8.070486e+01,1.000163e+02,-1.909999e+01,1.230270e-05,
8.999995e-01,5.664022e-02,1.605340e-01,9.854038e-01,3.528297e+01,4.009932e+01,5.283201e-01,8.074712e+01,9.989358e+01,-1.910944e+01,1.227598e-05,
9.299995e-01,5.484301e-02,1.550894e-01,9.863770e-01,3.526265e+01,4.026588e+01,5.274215e-01,8.106446e+01,9.977084e+01,-1.910383e+01,1.229183e-05,
9.599995e-01,5.927449e-02,1.654496e-01,9.844353e-01,3.514464e+01,3.993893e+01,5.296372e-01,8.045971e+01,1.001011e+02,-1.908741e+01,1.233841e-05,
9.899995e-01,5.107392e-02,1.572338e-01,9.862398e-01,3.600238e+01,4.024206e+01,5.255370e-01,8.094171e+01,9.997105e+01,-1.915396e+01,1.215077e-05,
1.019999e+00,5.469157e-02,1.580413e-01,9.859167e-01,3.545569e+01,4.018639e+01,5.273458e-01,8.089303e+01,9.992754e+01,-1.910356e+01,1.229261e-05,
1.049999e+00,6.036904e-02,1.626418e-01,9.848366e-01,3.481810e+01,4.000477e+01,5.301845e-01,8.062247e+01,9.998937e+01,-1.906517e+01,1.240175e-05,
1.079999e+00,5.348845e-02,1.607594e-01,9.855432e-01,3.579825e+01,4.012283e+01,5.267442e-01,8.073564e+01,1.000112e+02,-1.913244e+01,1.221115e-05,
1.109999e+00,5.239920e-02,1.590176e-01,9.858842e-01,3.588100e+01,4.018083e+01,5.261996e-01,8.083742e+01,1.000099e+02,-1.912251e+01,1.223910e-05,
1.139999e+00,5.679496e-02,1.609247e-01,9.853312e-01,3.528030e+01,4.008711e+01,5.283975e-01,8.072432e+01,9.998344e+01,-1.909596e+01,1.231414e-05,
1.169999e+00,5.478924e-02,1.591748e-01,9.857289e-01,3.550306e+01,4.015433e+01,5.273946e-01,8.082710e+01,9.995836e+01,-1.911498e+01,1.226033e-05,
1.199999e+00,5.742249e-02,1.613923e-01,9.852183e-01,3.520736e+01,4.006820e+01,5.287112e-01,8.069680e+01,9.998096e+01,-1.909788e+01,1.230869e-05,
1.229999e+00,5.530395e-02,1.613892e-01,9.853400e-01,3.554236e+01,4.008859e+01,5.276520e-01,8.069810e+01,1.000162e+02,-1.910823e+01,1.227939e-05,
1.259999e+00,5.257407e-02,1.503706e-01,9.872308e-01,3.536442e+01,4.041697e+01,5.262870e-01,8.133953e+01,9.986810e+01,-1.911342e+01,1.226472e-05,
1.289999e+00,5.385468e-02,1.584855e-01,9.858915e-01,3.561591e+01,4.018207e+01,5.269273e-01,8.086763e+01,1.000656e+02,-1.910934e+01,1.227627e-05,
1.319999e+00,5.358586e-02,1.621942e-01,9.853028e-01,3.585872e+01,4.008234e+01,5.267929e-01,8.065217e+01,1.000949e+02,-1.910235e+01,1.229604e-05,
1.349999e+00,5.569825e-02,1.592131e-01,9.856718e-01,3.535920e+01,4.014462e+01,5.278491e-01,8.082441e+01,9.992030e+01,-1.911658e+01,1.225580e-05,
1.379999e+00,5.601622e-02,1.617738e-01,9.852367e-01,3.545047e+01,4.007127e+01,5.280081e-01,8.067536e+01,9.999464e+01,-1.911340e+01,1.226479e-05,
1.409999e+00,5.291571e-02,1.603071e-01,9.856478e-01,3.586624e+01,4.014054e+01,5.264579e-01,8.076222e+01,1.000377e+02,-1.910130e+01,1.229901e-05,
1.439999e+00,5.600592e-02,1.596570e-01,9.855826e-01,3.533484e+01,4.012949e+01,5.280030e-01,8.079845e+01,9.996420e+01,-1.909475e+01,1.231758e-05,
1.469999e+00,5.754707e-02,1.603898e-01,9.853748e-01,3.513113e+01,4.009443e+01,5.287735e-01,8.075502e+01,9.998895e+01,-1.909794e+01,1.230851e-05,
1.499999e+00,5.435809e-02,1.558947e-01,9.862769e-01,3.538856e+01,4.024848e+01,5.271790e-01,8.101792e+01,9.985002e+01,-1.913191e+01,1.221263e-05,
1.529999e+00,5.625681e-02,1.589339e-01,9.856851e-01,3.525394e+01,4.014688e+01,5.281284e-01,8.084035e+01,9.990240e+01,-1.907649e+01,1.236948e-05,
1.559999e+00,5.586658e-02,1.630964e-01,9.850272e-01,3.554588e+01,4.003633e+01,5.279333e-01,8.059852e+01,1.001325e+02,-1.911344e+01,1.226469e-05,
1.589999e+00,5.341801e-02,1.578086e-01,9.860238e-01,3.564956e+01,4.020477e+01,5.267090e-01,8.090718e+01,9.994951e+01,-1.912241e+01,1.223937e-05,
1.619999e+00,5.444266e-02,1.597276e-01,9.856587e-01,3.558924e+01,4.014240e+01,5.272213e-01,8.079514e+01,9.994418e+01,-1.909315e+01,1.232210e-05,
1.649999e+00,5.596565e-02,1.629229e-01,9.850502e-01,3.552094e+01,4.004016e+01,5.279828e-01,8.060856e+01,1.000764e+02,-1.909960e+01,1.230383e-05,
1.679999e+00,5.405162e-02,1.596162e-01,9.856983e-01,3.564605e+01,4.014912e+01,5.270258e-01,8.080182e+01,9.999926e+01,-1.910959e+01,1.227554e-05,
1.709999e+00,5.617644e-02,1.597495e-01,9.855579e-01,3.531281e+01,4.012531e+01,5.280882e-01,8.079298e+01,9.994067e+01,-1.910535e+01,1.228753e-05,
1.739999e+00,5.551809e-02,1.603988e-01,9.854897e-01,3.545398e+01,4.011379e+01,5.277590e-01,8.075557e+01,9.995827e+01,-1.911787e+01,1.225216e-05,
