"Date","September-27-2024"
"Time","23h15m35s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","48grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,2.696214e-01,4.494861e-01,-8.516258e-01,2.952141e+01,-2.919447e+01,6.348107e-01,-6.217501e+01,1.001318e+02,-1.921837e+01,1.197191e-05,
2.999998e-02,2.694834e-01,4.502229e-01,-8.512802e-01,2.954857e+01,-2.917559e+01,6.347417e-01,-6.212665e+01,1.001735e+02,-1.921586e+01,1.197882e-05,
5.999997e-02,2.698321e-01,4.491444e-01,-8.517394e-01,2.950193e+01,-2.920068e+01,6.349160e-01,-6.219615e+01,1.001247e+02,-1.921366e+01,1.198489e-05,
8.999995e-02,2.698089e-01,4.497491e-01,-8.514276e-01,2.952002e+01,-2.918364e+01,6.349045e-01,-6.215567e+01,1.001454e+02,-1.921384e+01,1.198438e-05,
1.199999e-01,2.691829e-01,4.499190e-01,-8.515359e-01,2.955413e+01,-2.918956e+01,6.345914e-01,-6.214974e+01,1.001650e+02,-1.921656e+01,1.197688e-05,
1.499999e-01,2.698510e-01,4.492800e-01,-8.516619e-01,2.950486e+01,-2.919644e+01,6.349255e-01,-6.218686e+01,1.001226e+02,-1.921473e+01,1.198192e-05,
1.799999e-01,2.695974e-01,4.499008e-01,-8.514144e-01,2.953419e+01,-2.918292e+01,6.347987e-01,-6.214732e+01,1.001550e+02,-1.921737e+01,1.197467e-05,
2.099999e-01,2.693890e-01,4.495674e-01,-8.516564e-01,2.953460e+01,-2.919615e+01,6.346945e-01,-6.217158e+01,1.001508e+02,-1.921364e+01,1.198493e-05,
2.399999e-01,2.697606e-01,4.498131e-01,-8.514091e-01,2.952408e+01,-2.918263e+01,6.348803e-01,-6.215179e+01,1.001477e+02,-1.921419e+01,1.198342e-05,
2.699999e-01,2.690200e-01,4.502627e-01,-8.514058e-01,2.957140e+01,-2.918245e+01,6.345100e-01,-6.212805e+01,1.001754e+02,-1.921562e+01,1.197948e-05,
2.999998e-01,2.697667e-01,4.492525e-01,-8.517030e-01,2.950803e+01,-2.919869e+01,6.348834e-01,-6.218945e+01,1.001157e+02,-1.921361e+01,1.198503e-05,
3.299998e-01,2.695777e-01,4.499290e-01,-8.514058e-01,2.953591e+01,-2.918245e+01,6.347888e-01,-6.214560e+01,1.001674e+02,-1.921055e+01,1.199347e-05,
3.599998e-01,2.694610e-01,4.499038e-01,-8.514560e-01,2.954067e+01,-2.918519e+01,6.347305e-01,-6.214832e+01,1.001563e+02,-1.921371e+01,1.198474e-05,
3.899998e-01,2.698790e-01,4.498681e-01,-8.513425e-01,2.952008e+01,-2.917899e+01,6.349395e-01,-6.214704e+01,1.001489e+02,-1.921467e+01,1.198211e-05,
4.199998e-01,2.693400e-01,4.498091e-01,-8.515443e-01,2.954368e+01,-2.919002e+01,6.346700e-01,-6.215575e+01,1.001623e+02,-1.920715e+01,1.200286e-05,
4.499998e-01,2.697045e-01,4.493008e-01,-8.516973e-01,2.951231e+01,-2.919838e+01,6.348522e-01,-6.218675e+01,1.001248e+02,-1.921562e+01,1.197948e-05,
4.799997e-01,2.695169e-01,4.503401e-01,-8.512077e-01,2.955029e+01,-2.917163e+01,6.347584e-01,-6.211847e+01,1.001697e+02,-1.920878e+01,1.199835e-05,
5.099997e-01,2.699574e-01,4.486362e-01,-8.519675e-01,2.948173e+01,-2.921316e+01,6.349787e-01,-6.222923e+01,1.001006e+02,-1.920891e+01,1.199802e-05,
5.399997e-01,2.698705e-01,4.500249e-01,-8.512623e-01,2.952488e+01,-2.917461e+01,6.349353e-01,-6.213656e+01,1.001381e+02,-1.920716e+01,1.200285e-05,
5.699997e-01,2.693380e-01,4.498497e-01,-8.515235e-01,2.954491e+01,-2.918888e+01,6.346690e-01,-6.215304e+01,1.001562e+02,-1.921437e+01,1.198292e-05,
5.999997e-01,2.695375e-01,4.493006e-01,-8.517503e-01,2.952013e+01,-2.920127e+01,6.347688e-01,-6.218823e+01,1.001290e+02,-1.920599e+01,1.200606e-05,
6.299997e-01,2.694501e-01,4.499843e-01,-8.514169e-01,2.954343e+01,-2.918306e+01,6.347251e-01,-6.214300e+01,1.001517e+02,-1.921175e+01,1.199017e-05,
6.599996e-01,2.698692e-01,4.490910e-01,-8.517558e-01,2.949868e+01,-2.920158e+01,6.349346e-01,-6.219942e+01,1.001376e+02,-1.919812e+01,1.202784e-05,
6.899996e-01,2.691840e-01,4.503019e-01,-8.513332e-01,2.956481e+01,-2.917849e+01,6.345920e-01,-6.212397e+01,1.001553e+02,-1.921523e+01,1.198057e-05,
7.199996e-01,2.697186e-01,4.494188e-01,-8.516306e-01,2.951497e+01,-2.919473e+01,6.348593e-01,-6.217869e+01,1.001471e+02,-1.920601e+01,1.200601e-05,
7.499996e-01,2.695207e-01,4.496034e-01,-8.515958e-01,2.952943e+01,-2.919283e+01,6.347603e-01,-6.216801e+01,1.001349e+02,-1.920244e+01,1.201590e-05,
7.799996e-01,2.703405e-01,4.485920e-01,-8.518693e-01,2.946253e+01,-2.920778e+01,6.351702e-01,-6.222883e+01,1.000980e+02,-1.921010e+01,1.199472e-05,
8.099996e-01,2.692418e-01,4.503001e-01,-8.513158e-01,2.956205e+01,-2.917754e+01,6.346209e-01,-6.212358e+01,1.001768e+02,-1.920392e+01,1.201179e-05,
8.399996e-01,2.695512e-01,4.496354e-01,-8.515692e-01,2.952890e+01,-2.919138e+01,6.347756e-01,-6.216559e+01,1.001354e+02,-1.920406e+01,1.201141e-05,
8.699995e-01,2.695453e-01,4.493838e-01,-8.517039e-01,2.952210e+01,-2.919874e+01,6.347727e-01,-6.218256e+01,1.001401e+02,-1.920901e+01,1.199773e-05,
8.999995e-01,2.692736e-01,4.495727e-01,-8.516901e-01,2.954016e+01,-2.919799e+01,6.346368e-01,-6.217224e+01,1.001457e+02,-1.920495e+01,1.200896e-05,
9.299995e-01,2.694828e-01,4.502630e-01,-8.512592e-01,2.954972e+01,-2.917445e+01,6.347414e-01,-6.212396e+01,1.001601e+02,-1.920255e+01,1.201558e-05,
9.599995e-01,2.693834e-01,4.494462e-01,-8.517222e-01,2.953145e+01,-2.919974e+01,6.346917e-01,-6.217979e+01,1.001446e+02,-1.920744e+01,1.200206e-05,
9.899995e-01,2.695649e-01,4.495673e-01,-8.516009e-01,2.952635e+01,-2.919311e+01,6.347824e-01,-6.217005e+01,1.001401e+02,-1.920224e+01,1.201643e-05,
1.019999e+00,2.695106e-01,4.497594e-01,-8.515166e-01,2.953429e+01,-2.918851e+01,6.347553e-01,-6.215760e+01,1.001604e+02,-1.920098e+01,1.201993e-05,
1.049999e+00,2.692643e-01,4.496710e-01,-8.516412e-01,2.954335e+01,-2.919531e+01,6.346321e-01,-6.216571e+01,1.001451e+02,-1.920370e+01,1.201240e-05,
1.079999e+00,2.695624e-01,4.500920e-01,-8.513244e-01,2.954119e+01,-2.917801e+01,6.347812e-01,-6.213476e+01,1.001558e+02,-1.919962e+01,1.202370e-05,
1.109999e+00,2.695918e-01,4.492089e-01,-8.517814e-01,2.951501e+01,-2.920298e+01,6.347959e-01,-6.219392e+01,1.001292e+02,-1.920227e+01,1.201636e-05,
