"Date","September-27-2024"
"Time","23h09m26s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","12grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,9.423634e-01,-2.280396e-01,2.448453e-01,-6.801663e+00,7.086347e+00,9.711817e-01,1.329646e+02,1.000445e+02,-1.932346e+01,1.168567e-05,
2.999998e-02,9.423000e-01,-2.282290e-01,2.449128e-01,-6.807544e+00,7.088339e+00,9.711500e-01,1.329805e+02,1.000426e+02,-1.932303e+01,1.168683e-05,
5.999997e-02,9.422963e-01,-2.283181e-01,2.448438e-01,-6.810126e+00,7.086303e+00,9.711482e-01,1.329997e+02,1.000493e+02,-1.932066e+01,1.169320e-05,
8.999995e-02,9.423130e-01,-2.281478e-01,2.449382e-01,-6.805120e+00,7.089092e+00,9.711565e-01,1.329673e+02,1.000464e+02,-1.932336e+01,1.168595e-05,
1.199999e-01,9.422512e-01,-2.283787e-01,2.449609e-01,-6.812182e+00,7.089760e+00,9.711256e-01,1.329936e+02,1.000476e+02,-1.932210e+01,1.168935e-05,
1.499999e-01,9.423322e-01,-2.281156e-01,2.448944e-01,-6.804061e+00,7.087796e+00,9.711661e-01,1.329684e+02,1.000437e+02,-1.932198e+01,1.168966e-05,
1.799999e-01,9.422898e-01,-2.282314e-01,2.449496e-01,-6.807681e+00,7.089428e+00,9.711449e-01,1.329765e+02,1.000404e+02,-1.932423e+01,1.168361e-05,
2.099999e-01,9.422685e-01,-2.283446e-01,2.449260e-01,-6.811082e+00,7.088731e+00,9.711343e-01,1.329934e+02,1.000506e+02,-1.932081e+01,1.169281e-05,
2.399999e-01,9.422731e-01,-2.283567e-01,2.448973e-01,-6.811397e+00,7.087883e+00,9.711365e-01,1.329983e+02,1.000446e+02,-1.932224e+01,1.168897e-05,
2.699999e-01,9.422382e-01,-2.284372e-01,2.449563e-01,-6.813951e+00,7.089627e+00,9.711191e-01,1.330015e+02,1.000519e+02,-1.932228e+01,1.168887e-05,
2.999998e-01,9.423166e-01,-2.282074e-01,2.448690e-01,-6.806807e+00,7.087046e+00,9.711583e-01,1.329829e+02,1.000425e+02,-1.932128e+01,1.169156e-05,
3.299998e-01,9.422630e-01,-2.283821e-01,2.449122e-01,-6.812196e+00,7.088323e+00,9.711315e-01,1.329997e+02,1.000412e+02,-1.932319e+01,1.168639e-05,
3.599998e-01,9.422976e-01,-2.282563e-01,2.448963e-01,-6.808343e+00,7.087853e+00,9.711488e-01,1.329858e+02,1.000491e+02,-1.932177e+01,1.169022e-05,
3.899998e-01,9.423136e-01,-2.281056e-01,2.449754e-01,-6.803904e+00,7.090190e+00,9.711568e-01,1.329577e+02,1.000391e+02,-1.932177e+01,1.169022e-05,
4.199998e-01,9.422544e-01,-2.284019e-01,2.449270e-01,-6.812824e+00,7.088761e+00,9.711272e-01,1.330005e+02,1.000510e+02,-1.932143e+01,1.169115e-05,
4.499998e-01,9.423497e-01,-2.280411e-01,2.448965e-01,-6.801800e+00,7.087858e+00,9.711749e-01,1.329589e+02,1.000391e+02,-1.932113e+01,1.169196e-05,
4.799997e-01,9.422617e-01,-2.283865e-01,2.449132e-01,-6.812332e+00,7.088351e+00,9.711309e-01,1.330002e+02,1.000444e+02,-1.932139e+01,1.169126e-05,
5.099997e-01,9.422836e-01,-2.283262e-01,2.448852e-01,-6.810447e+00,7.087525e+00,9.711418e-01,1.329959e+02,1.000490e+02,-1.932071e+01,1.169308e-05,
5.399997e-01,9.422348e-01,-2.284076e-01,2.449969e-01,-6.813125e+00,7.090826e+00,9.711174e-01,1.329930e+02,1.000450e+02,-1.932315e+01,1.168652e-05,
5.699997e-01,9.421798e-01,-2.286564e-01,2.449764e-01,-6.820652e+00,7.090219e+00,9.710899e-01,1.330265e+02,1.000537e+02,-1.932084e+01,1.169273e-05,
5.999997e-01,9.422826e-01,-2.283090e-01,2.449049e-01,-6.809962e+00,7.088107e+00,9.711413e-01,1.329914e+02,1.000459e+02,-1.932181e+01,1.169011e-05,
6.299997e-01,9.421851e-01,-2.286997e-01,2.449155e-01,-6.821860e+00,7.088421e+00,9.710926e-01,1.330391e+02,1.000496e+02,-1.932190e+01,1.168987e-05,
6.599996e-01,9.422015e-01,-2.286818e-01,2.448691e-01,-6.821232e+00,7.087050e+00,9.711008e-01,1.330422e+02,1.000566e+02,-1.932050e+01,1.169365e-05,
6.899996e-01,9.421952e-01,-2.286494e-01,2.449236e-01,-6.820344e+00,7.088661e+00,9.710976e-01,1.330318e+02,1.000498e+02,-1.932250e+01,1.168826e-05,
7.199996e-01,9.421154e-01,-2.288710e-01,2.450238e-01,-6.827263e+00,7.091621e+00,9.710577e-01,1.330478e+02,1.000533e+02,-1.932319e+01,1.168642e-05,
7.499996e-01,9.422310e-01,-2.285042e-01,2.449216e-01,-6.815925e+00,7.088600e+00,9.711155e-01,1.330139e+02,1.000519e+02,-1.932024e+01,1.169434e-05,
7.799996e-01,9.422126e-01,-2.286263e-01,2.448783e-01,-6.819559e+00,7.087320e+00,9.711063e-01,1.330342e+02,1.000474e+02,-1.932275e+01,1.168760e-05,
8.099996e-01,9.421660e-01,-2.287574e-01,2.449352e-01,-6.823650e+00,7.089003e+00,9.710830e-01,1.330440e+02,1.000534e+02,-1.932166e+01,1.169052e-05,
8.399996e-01,9.422542e-01,-2.284634e-01,2.448702e-01,-6.814593e+00,7.087082e+00,9.711271e-01,1.330148e+02,1.000488e+02,-1.932064e+01,1.169328e-05,
8.699995e-01,9.422630e-01,-2.283642e-01,2.449288e-01,-6.811684e+00,7.088813e+00,9.711315e-01,1.329955e+02,1.000461e+02,-1.932225e+01,1.168894e-05,
8.999995e-01,9.422670e-01,-2.283191e-01,2.449556e-01,-6.810359e+00,7.089606e+00,9.711335e-01,1.329868e+02,1.000532e+02,-1.932100e+01,1.169230e-05,
9.299995e-01,9.422756e-01,-2.285369e-01,2.447195e-01,-6.816554e+00,7.082629e+00,9.711378e-01,1.330416e+02,1.000427e+02,-1.932311e+01,1.168662e-05,
9.599995e-01,9.422174e-01,-2.283855e-01,2.450847e-01,-6.812613e+00,7.093419e+00,9.711087e-01,1.329800e+02,1.000481e+02,-1.932120e+01,1.169177e-05,
9.899995e-01,9.423034e-01,-2.283907e-01,2.447488e-01,-6.812161e+00,7.083495e+00,9.711517e-01,1.330199e+02,1.000473e+02,-1.931976e+01,1.169565e-05,
1.019999e+00,9.422668e-01,-2.282465e-01,2.450240e-01,-6.808275e+00,7.091626e+00,9.711334e-01,1.329697e+02,1.000453e+02,-1.932184e+01,1.169005e-05,
1.049999e+00,9.422660e-01,-2.284403e-01,2.448465e-01,-6.813848e+00,7.086382e+00,9.711330e-01,1.330147e+02,1.000516e+02,-1.932138e+01,1.169128e-05,
1.079999e+00,9.423284e-01,-2.281437e-01,2.448830e-01,-6.804894e+00,7.087461e+00,9.711642e-01,1.329733e+02,1.000425e+02,-1.932100e+01,1.169231e-05,
1.109999e+00,9.422497e-01,-2.285102e-01,2.448439e-01,-6.815966e+00,7.086304e+00,9.711249e-01,1.330237e+02,1.000481e+02,-1.932344e+01,1.168574e-05,
1.139999e+00,9.423367e-01,-2.280056e-01,2.449798e-01,-6.800871e+00,7.090319e+00,9.711683e-01,1.329447e+02,1.000447e+02,-1.931888e+01,1.169801e-05,
